Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_C_MidMerit;new_capacity_Gen_C_MidMerit;Capacity_Gen_C_MidMerit;Gen_C_Baseload;new_capacity_Gen_C_Baseload;Capacity_Gen_C_Baseload;Gen_C_Peak;new_capacity_Gen_C_Peak;Capacity_Gen_C_Peak;Gen_C_WindOnshore;new_capacity_Gen_C_WindOnshore;Capacity_Gen_C_WindOnshore;Gen_C_PV;new_capacity_Gen_C_PV;Capacity_Gen_C_PV;Cons_C;Inelastic_Cons_C;Elastic_Cons_C;ENS_Cons_C;CapDemand_Cons_C;NetworkManager;CapacityManager
64;52.268841887997986;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;0.0;2609.6328789834324;2609.6328789834324;4033.605199062996;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;245.4884609;0.0;8300.0;9645.4547;0.0;18662.0;-10424.548359786926;-10012.8;-411.74835978692744;0.0;17169.93;-3499.999999998111;3127.0727710862084
65;66.14901189599787;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;348.40662677745087;2609.6328789834324;2609.6328789834324;5768.626467364831;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;261.45;0.0;8300.0;8606.9144;0.0;18662.0;-11485.397494063682;-11033.279999999999;-452.11749406368216;0.0;17169.93;-3499.9999999975134;3127.0727710862084
66;79.08685619185219;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;752.7142632070295;2609.6328789834324;2609.6328789834324;7385.856995621488;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;242.2961564;0.0;8300.0;7146.6129;0.0;18662.0;-12027.480315121515;-11555.52;-471.9603151215134;0.0;17169.93;-3499.999999996979;3127.0727710862084
67;94.79324352675856;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1243.538868995609;2609.6328789834324;2609.6328789834324;9349.15540556555;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;181.3230782;0.0;8300.0;5362.99225;0.0;18662.0;-12637.009602627913;-12143.039999999999;-493.9696026279141;0.0;17169.93;-3499.999999997645;3127.0727710862084
68;122.62531993207293;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2113.2864496540356;2609.6328789834324;2609.6328789834324;10571.257332500942;10571.25733250115;10571.25733250115;282.81597567302833;862.5209869924151;862.5209869924151;175.2576955;0.0;8300.0;3387.61955;0.0;18662.0;-13137.869865905346;-12627.84;-510.02986590534556;0.0;17169.93;-3392.36713876224;3127.0727710862084
69;166.76725427564944;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.63287897996;2609.6328789834324;2609.6328789834324;10571.257332501096;10571.25733250115;10571.25733250115;834.5888151234543;862.5209869924151;862.5209869924151;198.24230450000002;0.0;8300.0;1679.58;0.0;18662.0;-13386.638192837087;-12872.64;-513.9981928370875;0.0;17169.93;-2506.661573606093;3127.0727710862084
70;289.6319358119491;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.632878979993;2609.6328789834324;2609.6328789834324;10571.257332501138;10571.25733250115;10571.25733250115;862.5209869924063;862.5209869924151;862.5209869924151;257.3;0.0;8300.0;471.2155;0.0;18662.0;-13069.03834658148;-12582.72;-486.3183465814796;0.0;17169.93;-1702.8409940847066;3127.0727710862084
71;198.6021475387233;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.6328789799813;2609.6328789834324;2609.6328789834324;10571.257332501118;10571.25733250115;10571.25733250115;862.5209869923484;862.5209869924151;862.5209869924151;362.32692180000004;0.0;8300.0;24.2606;0.0;18662.0;-12390.343459608252;-11918.4;-471.9434596082511;0.0;17169.93;-2039.6652417183973;3127.0727710862084
72;133.80555610091554;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2462.6739159244976;2609.6328789834324;2609.6328789834324;10571.257332501025;10571.25733250115;10571.25733250115;422.5694308798735;862.5209869924151;862.5209869924151;580.0423045;0.0;8300.0;0.0;0.0;18662.0;-11536.542784137437;-11089.92;-446.6227841374359;0.0;17169.93;-2500.0000000002515;3127.0727710862084
73;126.4543683816353;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2232.9493029739333;2609.6328789834324;2609.6328789834324;10571.257332500725;10571.25733250115;10571.25733250115;330.6795837270522;862.5209869924151;862.5209869924151;342.2153827;0.0;8300.0;0.0;0.0;18662.0;-10977.101402256785;-10551.359999999999;-425.741402256786;0.0;17169.93;-2500.000000004965;3127.0727710862084
74;122.44708834940569;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2107.7218022191255;2609.6328789834324;2609.6328789834324;10571.257332500629;10571.25733250115;10571.25733250115;280.58858347464115;862.5209869924151;862.5209869924151;296.2461564;0.0;8300.0;0.0;0.0;18662.0;-10755.813674905088;-10338.24;-417.5736749050887;0.0;17169.93;-2500.000000005588;3127.0727710862084
75;120.83867111948257;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2057.458764610244;2609.6328789834324;2609.6328789834324;10571.257332500576;10571.25733250115;10571.25733250115;260.483367868023;862.5209869924151;862.5209869924151;273.90000000000003;0.0;8300.0;0.0;0.0;18662.0;-10663.099265305163;-10248.96;-414.13926530516505;0.0;17169.93;-2500.0000000066125;3127.0727710862084
76;121.51691354259114;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2078.653840896744;2609.6328789834324;2609.6328789834324;10571.2573325006;10571.25733250115;10571.25733250115;268.9613978708155;862.5209869924151;862.5209869924151;292.0961564;0.0;8300.0;0.0;0.0;18662.0;-10710.968528033078;-10295.039999999999;-415.9285280330791;0.0;17169.93;-2500.000000005123;3127.0727710862084
77;125.675048955823;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2208.5955726328325;2609.6328789834324;2609.6328789834324;10571.257332500709;10571.25733250115;10571.25733250115;320.9380902653249;862.5209869924151;862.5209869924151;321.46538269999996;0.0;8300.0;0.0;0.0;18662.0;-10922.256178521995;-10498.56;-423.6961785219952;0.0;17169.93;-2500.000000005204;3127.0727710862084
78;135.437104091256;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2513.659794922462;2609.6328789834324;2609.6328789834324;10571.25733250085;10571.25733250115;10571.25733250115;442.9637792334569;862.5209869924151;862.5209869924151;338.70384359999997;0.0;8300.0;0.0;0.0;18662.0;-11366.584550760657;-10926.72;-439.8645507606573;0.0;17169.93;-2500.000000005148;3127.0727710862084
79;166.29989592647868;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.632878978947;2609.6328789834324;2609.6328789834324;10571.257332501005;10571.25733250115;10571.25733250115;828.7422153615613;862.5209869924151;862.5209869924151;309.3346173;0.0;8300.0;9.331;0.0;18662.0;-11828.296794424852;-11374.08;-454.21679442485294;0.0;17169.93;-2500.0000000022083;3127.0727710862084
80;150.38956301407066;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.6328789788126;2609.6328789834324;2609.6328789834324;10571.257332500953;10571.25733250115;10571.25733250115;629.8630545039937;862.5209869924151;862.5209869924151;296.8846173;0.0;8300.0;329.3843;0.0;18662.0;-11937.020933882439;-11476.8;-460.22093388243985;0.0;17169.93;-2500.0000000032587;3127.0727710862084
81;111.63811594415138;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1769.9365075157448;2609.6328789834324;2609.6328789834324;10571.257332499816;10571.25733250115;10571.25733250115;145.4759447944521;862.5209869924151;862.5209869924151;308.3769218;0.0;8300.0;1471.4987;0.0;18662.0;-11606.02876777404;-11154.24;-451.78876777404054;0.0;17169.93;-2660.5166359990703;3127.0727710862084
82;94.02798413403939;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1219.6159470419045;2609.6328789834324;2609.6328789834324;9253.248688855143;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;313.16538269999995;0.0;8300.0;3265.38345;0.0;18662.0;-11055.594861052428;-10623.359999999999;-432.23486105243035;0.0;17169.93;-2995.81890874828;3127.0727710862084
83;83.0919534540027;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;877.8739898636096;2609.6328789834324;2609.6328789834324;7886.49248150231;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;329.1269218;0.0;8300.0;5138.5817;0.0;18662.0;-10732.075093293182;-10311.359999999999;-420.71509329318417;0.0;17169.93;-3499.9999999515067;3127.0727710862084
84;72.4501683452204;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;545.3177945803237;2609.6328789834324;2609.6328789834324;6556.270920512782;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;340.9384609;0.0;8300.0;6486.9112000000005;0.0;18662.0;-10429.438375932612;-10019.52;-409.91837593261215;0.0;17169.93;-3499.999999988827;3127.0727710862084
85;67.54324173120604;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;391.9763234192865;2609.6328789834324;2609.6328789834324;5942.905146659876;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;318.59230449999995;0.0;8300.0;7189.5355;0.0;18662.0;-10343.009274482978;-9936.0;-407.009274482978;0.0;17169.93;-3499.9999999946576;3127.0727710862084
86;61.965919318394924;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;217.68499075193873;2609.6328789834324;2609.6328789834324;5245.739870694298;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;297.5230782;0.0;8300.0;7883.7618999999995;0.0;18662.0;-10144.709839531535;-9744.96;-399.749839531536;0.0;17169.93;-3499.9999999944653;3127.0727710862084
87;61.19735314107714;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;193.66729609061778;2609.6328789834324;2609.6328789834324;5149.669104287027;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;305.8230782;0.0;8300.0;8440.35605;0.0;18662.0;-10589.51552846265;-10172.16;-417.35552846265057;0.0;17169.93;-3499.999999995044;3127.0727710862084
88;60.29704280619697;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;165.53259717470837;2609.6328789834324;2609.6328789834324;5037.1303158660885;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;383.0769218;0.0;8300.0;8685.761349999999;0.0;18662.0;-10771.501184727726;-10346.88;-424.62118472772676;0.0;17169.93;-3499.9999999936626;3127.0727710862084
89;68.93731846757031;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;435.54121443097677;2609.6328789834324;2609.6328789834324;6117.164762849546;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;499.9153827;0.0;8300.0;7718.6032000000005;0.0;18662.0;-11271.224559851975;-10827.84;-443.3845598519746;0.0;17169.93;-3499.999999994467;3127.0727710862084
90;80.7194104972141;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;803.7315972047855;2609.6328789834324;2609.6328789834324;7589.92624200162;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;564.4000000000001;0.0;8300.0;6453.3196;0.0;18662.0;-11911.377439077407;-11444.16;-467.2174390774068;0.0;17169.93;-3499.999999992625;3127.0727710862084
91;95.49660651112865;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1265.5189915502679;2609.6328789834324;2609.6328789834324;9437.075673821328;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;475.3346173;0.0;8300.0;4909.0391;0.0;18662.0;-12586.968382549834;-12095.039999999999;-491.92838254983434;0.0;17169.93;-3499.999999987593;3127.0727710862084
92;121.48763583540004;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2077.7338786031573;2609.6328789834324;2609.6328789834324;10571.257332500598;10571.25733250115;10571.25733250115;268.59493030120535;862.5209869924151;862.5209869924151;432.5576955;0.0;8300.0;2866.01665;0.0;18662.0;-13095.071756565041;-12586.56;-508.5117565650422;0.0;17169.93;-3121.088730352243;3127.0727710862084
93;228.95028337861697;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.6328789790164;2609.6328789834324;2609.6328789834324;10571.257332501082;10571.25733250115;10571.25733250115;862.5209869923334;862.5209869924151;862.5209869924151;421.06538270000004;0.0;8300.0;1067.93295;0.0;18662.0;-13213.677735240613;-12714.24;-499.4377352406136;0.0;17169.93;-2318.7417962193795;3127.0727710862084
94;276.692137332885;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.632878979027;2609.6328789834324;2609.6328789834324;10571.257332501104;10571.25733250115;10571.25733250115;862.5209869923739;862.5209869924151;862.5209869924151;422.3423045;0.0;8300.0;64.3839;0.0;18662.0;-12787.519681046206;-12310.08;-477.4396810462059;0.0;17169.93;-1742.6276727401157;3127.0727710862084
95;193.3860107971678;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.6328789789964;2609.6328789834324;2609.6328789834324;10571.257332501053;10571.25733250115;10571.25733250115;862.5209869922003;862.5209869924151;862.5209869924151;434.1538436;0.0;8300.0;0.0;0.0;18662.0;-12248.267585762362;-11781.119999999999;-467.1475857623623;0.0;17169.93;-2229.307456603168;3127.0727710862084
96;141.2164901302007;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.632878978019;2609.6328789834324;2609.6328789834324;10571.2573325009;10571.25733250115;10571.25733250115;515.1996428741303;862.5209869924151;862.5209869924151;403.50769549999995;0.0;8300.0;0.0;0.0;18662.0;-11599.596298509674;-11151.359999999999;-448.23629850967507;0.0;17169.93;-2500.0000000015248;3127.0727710862084
97;105.08929276331467;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1565.2906984980254;2609.6328789834324;2609.6328789834324;10571.257332481067;10571.25733250115;10571.25733250115;63.6161355563497;862.5209869924151;862.5209869924151;742.85;0.0;8300.0;0.0;0.0;18662.0;-10443.013967128765;-10035.84;-407.1739671287653;0.0;17169.93;-2500.000000008412;3127.0727710862084
98;103.58544941125814;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1518.2952910708607;2609.6328789834324;2609.6328789834324;10448.18123768335;10571.25733250115;10571.25733250115;44.818113582892956;862.5209869924151;862.5209869924151;668.15;0.0;8300.0;0.0;0.0;18662.0;-10179.444642702165;-9782.4;-397.044642702166;0.0;17169.93;-2500.00000000859;3127.0727710862084
99;103.27210253411657;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1508.5031972289057;2609.6328789834324;2609.6328789834324;10409.012906812255;10571.25733250115;10571.25733250115;40.90127661496649;862.5209869924151;862.5209869924151;607.1769218;0.0;8300.0;0.0;0.0;18662.0;-10065.594302944975;-9672.96;-392.63430294497635;0.0;17169.93;-2500.0000000093564;3127.0727710862084
100;103.07627949904241;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1502.383724045528;2609.6328789834324;2609.6328789834324;10384.535051689456;10571.25733250115;10571.25733250115;38.453487839635784;862.5209869924151;862.5209869924151;535.35;0.0;8300.0;0.0;0.0;18662.0;-9960.72226416677;-9572.16;-388.5622641667707;0.0;17169.93;-2500.0000000094747;3127.0727710862084
101;105.59359348810767;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1581.0502033167038;2609.6328789834324;2609.6328789834324;10571.257332490964;10571.25733250115;10571.25733250115;69.91985097296141;862.5209869924151;862.5209869924151;490.9769218;0.0;8300.0;0.0;0.0;18662.0;-10213.204112721034;-9815.039999999999;-398.1641127210358;0.0;17169.93;-2500.000000020137;3127.0727710862084
102;130.56774224547198;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2361.492246781385;2609.6328789834324;2609.6328789834324;10571.257332500758;10571.25733250115;10571.25733250115;382.0967523336973;862.5209869924151;862.5209869924151;458.4153827;0.0;8300.0;0.0;0.0;18662.0;-11273.261515183984;-10836.48;-436.7815151839838;0.0;17169.93;-2500.000000008391;3127.0727710862084
103;326.8801286114885;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.63287897932;2609.6328789834324;2609.6328789834324;10571.25733250111;10571.25733250115;10571.25733250115;862.5209869923863;862.5209869924151;862.5209869924151;417.23461729999997;0.0;8300.0;0.0;0.0;18662.0;-12746.198483171713;-12276.48;-469.71848317171293;0.0;17169.93;-1714.4572862012421;3127.0727710862084
104;354.4084376082762;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.632878979322;2609.6328789834324;2609.6328789834324;10571.257332501116;10571.25733250115;10571.25733250115;862.520986992392;862.5209869924151;862.5209869924151;388.5038436;0.0;8300.0;4.19895;0.0;18662.0;-13065.529877491228;-12587.52;-478.00987749122675;0.0;17169.93;-1370.5940847156899;3127.0727710862084
105;130.69841099105741;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2365.5756325243683;2609.6328789834324;2609.6328789834324;10571.25733250076;10571.25733250115;10571.25733250115;383.73011602358395;862.5209869924151;862.5209869924151;347.96153910000004;0.0;8300.0;811.7969999999999;0.0;18662.0;-11980.321420666445;-11516.16;-464.1614206664446;0.0;17169.93;-2500.000000003095;3127.0727710862084
106;90.50055990882953;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1109.3844166458464;2609.6328789834324;2609.6328789834324;8812.601995747193;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;274.2192346;0.0;8300.0;2983.1207;0.0;18662.0;-10679.326394559084;-10261.44;-417.88639455908327;0.0;17169.93;-2500.000007692874;3127.0727710862084
107;77.50039782680798;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;703.0608581005828;2609.6328789834324;2609.6328789834324;7185.321433891363;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;225.0576955;0.0;8300.0;5181.97085;0.0;18662.0;-9963.272417336728;-9572.16;-391.11241733672824;0.0;17169.93;-3332.141113684795;3127.0727710862084
108;68.28577135800846;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;415.18038728283864;2609.6328789834324;2609.6328789834324;6035.7213029597815;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;188.6653827;0.0;8300.0;6818.62825;0.0;18662.0;-9958.195322886706;-9566.4;-391.7953228867057;0.0;17169.93;-3499.999999992612;3127.0727710862084
109;64.64787611630871;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;301.4961428458222;2609.6328789834324;2609.6328789834324;5580.984462742676;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;165.6807654;0.0;8300.0;7703.20705;0.0;18662.0;-10251.368420869787;-9847.68;-403.6884208697865;0.0;17169.93;-3499.999999993017;3127.0727710862084
110;62.83786378141291;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;244.93325565007063;2609.6328789834324;2609.6328789834324;5354.732927106;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;143.3346173;0.0;8300.0;8420.2944;0.0;18662.0;-10663.295199936243;-10243.199999999999;-420.095199936244;0.0;17169.93;-3499.9999999955658;3127.0727710862084
111;72.08553711448555;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;533.923092295171;2609.6328789834324;2609.6328789834324;6510.691926966813;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;137.2692346;0.0;8300.0;7482.062349999999;0.0;18662.0;-11163.946603797534;-10725.119999999999;-438.8266037975355;0.0;17169.93;-3499.9999999860806;3127.0727710862084
112;87.29985692827121;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1009.3253957716214;2609.6328789834324;2609.6328789834324;8411.168509919211;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;143.6538436;0.0;8300.0;5321.002750000001;0.0;18662.0;-11725.75447639561;-11266.56;-459.1944763956114;0.0;17169.93;-3159.3976106496457;3127.0727710862084
113;98.21626539229449;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1350.5083858534072;2609.6328789834324;2609.6328789834324;9776.990125829256;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;153.8692346;0.0;8300.0;4460.218;0.0;18662.0;-12941.277064790083;-12435.84;-505.43706479008307;0.0;17169.93;-2800.3087075063822;3127.0727710862084
114;117.35296126654079;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1948.5252397370834;2609.6328789834324;2609.6328789834324;10571.257332500343;10571.25733250115;10571.25733250115;216.9114924944847;862.5209869924151;862.5209869924151;145.25;0.0;8300.0;3720.73625;0.0;18662.0;-13420.232456623979;-12898.56;-521.6724566239786;0.0;17169.93;-3182.4478594356933;3127.0727710862084
115;156.02403451566977;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.6328789791614;2609.6328789834324;2609.6328789834324;10571.257332500956;10571.25733250115;10571.25733250115;700.2985095689824;862.5209869924151;862.5209869924151;106.9423045;0.0;8300.0;2866.01665;0.0;18662.0;-13896.28458922641;-13361.279999999999;-535.0045892264116;0.0;17169.93;-2957.861531994306;3127.0727710862084
116;327.69247778769017;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.63287897932;2609.6328789834324;2609.6328789834324;10571.257332501113;10571.25733250115;10571.25733250115;862.5209869923865;862.5209869924151;862.5209869924151;88.4269218;0.0;8300.0;1001.68285;0.0;18662.0;-13683.014284617895;-13178.88;-504.1342846178961;0.0;17169.93;-1450.5166489710832;3127.0727710862084
117;306.4418881913685;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.632878979318;2609.6328789834324;2609.6328789834324;10571.257332501107;10571.25733250115;10571.25733250115;862.5209869923806;862.5209869924151;862.5209869924151;80.1269218;0.0;8300.0;7.931349999999999;0.0;18662.0;-12980.101178657029;-12499.199999999999;-480.90117865702933;0.0;17169.93;-1151.3782514518653;3127.0727710862084
118;219.5800901647733;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.6328789792983;2609.6328789834324;2609.6328789834324;10571.257332501067;10571.25733250115;10571.25733250115;862.5209869923054;862.5209869924151;862.5209869924151;77.89230450000001;0.0;8300.0;0.0;0.0;18662.0;-12179.197971615948;-11717.76;-461.43797161594665;0.0;17169.93;-1942.1155332884746;3127.0727710862084
119;156.41203837409944;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.632878979165;2609.6328789834324;2609.6328789834324;10571.257332500958;10571.25733250115;10571.25733250115;705.1439955373841;862.5209869924151;862.5209869924151;83.0;0.0;8300.0;0.0;0.0;18662.0;-11469.032955100525;-11027.52;-441.5129551005247;0.0;17169.93;-2500.000000001012;3127.0727710862084
120;129.73597955253834;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2335.4996516755546;2609.6328789834324;2609.6328789834324;10571.257332500743;10571.25733250115;10571.25733250115;371.69972364894056;862.5209869924151;862.5209869924151;88.4269218;0.0;8300.0;0.0;0.0;18662.0;-10866.88342993286;-10445.76;-421.12342993285836;0.0;17169.93;-2500.0000000039317;3127.0727710862084
121;80.39735505278131;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;793.6066054469969;2609.6328789834324;2609.6328789834324;7547.901696324896;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;4573.3;0.0;8300.0;0.0;0.0;18662.0;-9673.216718180918;-9293.76;-379.45671818091716;0.0;17169.93;-3241.593720203936;3127.0727710862084
122;78.97201725951935;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;749.0848795287967;2609.6328789834324;2609.6328789834324;7370.318720366103;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;4415.6;0.0;8300.0;0.0;0.0;18662.0;-9387.580569952755;-9019.199999999999;-368.3805699527559;0.0;17169.93;-3147.4244602909107;3127.0727710862084
123;78.52160650514502;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;735.0172494637108;2609.6328789834324;2609.6328789834324;7314.241603407056;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;4296.526921799999;0.0;8300.0;0.0;0.0;18662.0;-9233.743811142846;-8871.359999999999;-362.38381114284726;0.0;17169.93;-3112.043122829008;3127.0727710862084
124;78.78326243244665;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;743.1835398887677;2609.6328789834324;2609.6328789834324;7346.644309558025;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;4234.2769218;0.0;8300.0;0.0;0.0;18662.0;-9160.777141087943;-8801.279999999999;-359.4971410879439;0.0;17169.93;-3163.329157275541;3127.0727710862084
125;78.68391635274098;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;740.0964237375696;2609.6328789834324;2609.6328789834324;7334.733777994653;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;4171.7076955;0.0;8300.0;0.0;0.0;18662.0;-9166.781531880664;-8807.039999999999;-359.7415318806658;0.0;17169.93;-3079.757278732412;3127.0727710862084
126;80.76161377240649;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;804.995624775503;2609.6328789834324;2609.6328789834324;7593.606696276461;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;4132.7615391;0.0;8300.0;0.0;0.0;18662.0;-9312.473005524596;-8947.199999999999;-365.2730055245983;0.0;17169.93;-3218.892782516309;3127.0727710862084
127;82.45774932844697;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;858.042372552547;2609.6328789834324;2609.6328789834324;7806.860622390836;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;4168.1961564;0.0;8300.0;0.0;0.0;18662.0;-9820.895224967557;-9435.84;-385.05522496755594;0.0;17169.93;-3012.2043589960613;3127.0727710862084
128;85.58763792437308;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;955.8186324222811;2609.6328789834324;2609.6328789834324;8197.143477270396;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;4181.6038436;0.0;8300.0;0.0;0.0;18662.0;-10169.288879412541;-9770.88;-398.4088794125426;0.0;17169.93;-3165.2786587596206;3127.0727710862084
129;82.91321591406466;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;872.2468704766276;2609.6328789834324;2609.6328789834324;7862.954984649649;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;4104.9884609;0.0;8300.0;91.4438;0.0;18662.0;-9775.887761462764;-9392.64;-383.2477614627645;0.0;17169.93;-3155.747801340452;3127.0727710862084
130;73.907217791547;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;590.852802683341;2609.6328789834324;2609.6328789834324;6738.3935544191;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;3849.9230782;0.0;8300.0;1125.3186;0.0;18662.0;-8804.488035091843;-8458.56;-345.9280350918427;0.0;17169.93;-3499.9999998461394;3127.0727710862084
131;57.00862599577791;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;62.769590703307585;2609.6328789834324;2609.6328789834324;4626.078148568131;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;3608.2653827;0.0;8300.0;3175.3393;0.0;18662.0;-7972.45242190299;-7657.92;-314.5324219029898;0.0;17169.93;-3499.9999999882007;3127.0727710862084
132;43.68407238509868;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;0.0;2609.6328789834324;2609.6328789834324;2960.508863712584;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;3355.7538436;0.0;8300.0;4848.387599999999;0.0;18662.0;-7664.650305304458;-7361.28;-303.37030530445867;0.0;17169.93;-3499.999999994728;3127.0727710862084
133;32.51383240275711;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;0.0;2609.6328789834324;2609.6328789834324;1564.2289433190974;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;3024.0730781999996;0.0;8300.0;6349.27895;0.0;18662.0;-7437.580970803539;-7142.4;-295.1809708035387;0.0;17169.93;-3499.9999999968063;3127.0727710862084
